customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score
15456.0,230,2119.27,4,3,43
15457.0,58,237.07,3,1,31
15458.0,13,370.44,1,2,12
15459.0,7,202.83,1,1,11
15460.0,58,216.76,3,1,31
15461.0,5,391.29999999999995,1,2,12
15462.0,41,737.05,2,2,22
15463.0,7,126.14,1,1,11
15464.0,157,1048.85,4,3,43
15465.0,271,12226.15,4,4,44
15466.0,265,1571.01,4,3,43
15467.0,53,511.88,2,2,22
15468.0,88,1387.48,3,3,33
15469.0,47,834.4,2,2,22
15470.0,4,63.419999999999995,1,1,11
15471.0,162,1316.56,4,3,43
15472.0,76,371.56,3,2,32
15473.0,17,1740.0,1,3,13
15474.0,20,163.1,1,1,11
15475.0,29,454.11,2,2,22
15476.0,80,2180.28,3,3,33
15477.0,2,368.4,1,2,12
15478.0,71,2024.98,3,3,33
15479.0,9,147.4,1,1,11
15480.0,217,3592.25,4,4,44
15481.0,38,1993.34,2,3,23
15482.0,179,8107.83,4,4,44
15483.0,290,862.2,4,3,43
15484.0,242,4624.8,4,4,44
15485.0,165,5624.51,4,4,44
15486.0,1,102.0,1,1,11
15487.0,14,231.32,1,1,11
15488.0,11,431.92,1,2,12
15489.0,123,2327.36,3,4,34
15490.0,29,188.1,2,1,21
15491.0,155,3090.85,4,4,44
15492.0,35,659.46,2,2,22
15493.0,652,4280.43,4,4,44
15494.0,380,3770.9500000000003,4,4,44
15495.0,20,246.5,1,1,11
15496.0,22,146.14,2,1,21
15497.0,123,8643.46,3,4,34
15498.0,988,23860.81,4,4,44
15499.0,42,161.6,2,1,21
15500.0,68,1131.56,3,3,33
15501.0,70,402.5,3,2,32
15502.0,418,8673.53,4,4,44
15503.0,123,267.15,3,1,31
15504.0,70,413.9,3,2,32
15505.0,99,3497.14,3,4,34
15506.0,278,2040.03,4,3,43
15507.0,46,492.36,2,2,22
15508.0,92,1000.27,3,3,33
15509.0,29,166.51,2,1,21
15510.0,1,250.0,1,1,11
15511.0,160,909.23,4,3,43
15512.0,32,331.58,2,2,22
15513.0,575,27264.45,4,4,44
15514.0,380,5422.28,4,4,44
15515.0,7,171.81,1,1,11
15516.0,15,62.43,1,1,11
15517.0,27,267.03,2,1,21
15518.0,464,4103.78,4,4,44
15519.0,37,344.61,2,2,22
15520.0,18,343.5,1,2,12
15521.0,423,6674.44,4,4,44
15522.0,57,398.84,3,2,32
15523.0,222,17220.04,4,4,44
15524.0,9,591.4,1,2,12
15525.0,261,1280.8,4,3,43
15526.0,4,148.44,1,1,11
15527.0,355,5041.78,4,4,44
15528.0,26,229.33,2,1,21
15529.0,812,5084.5,4,4,44
15530.0,143,1813.72,3,3,33
15531.0,228,2007.44,4,3,43
15532.0,634,3708.05,4,4,44
15533.0,86,746.92,3,2,32
15534.0,8,162.25,1,1,11
15535.0,139,985.82,3,3,33
15536.0,16,259.09,1,1,11
15537.0,24,110.92,2,1,21
15538.0,33,3027.15,2,4,24
15539.0,41,538.46,2,2,22
15540.0,31,460.68,2,2,22
15541.0,29,85.13000000000001,2,1,21
15542.0,254,895.9,4,3,43
15543.0,58,242.84,3,1,31
15544.0,563,8134.12,4,4,44
15545.0,112,428.05,3,2,32
15546.0,18,539.5500000000001,1,2,12
15547.0,1360,10140.89,4,4,44
15548.0,23,158.09,2,1,21
15549.0,163,2308.46,4,4,44
15550.0,243,1995.6000000000001,4,3,43
15551.0,153,1659.28,4,3,43
15552.0,30,252.52,2,1,21
15553.0,56,437.23,3,2,32
15554.0,14,217.2,1,1,11
15555.0,1732,11744.08,4,4,44
15556.0,31,279.77,2,1,21
15557.0,20,473.65000000000003,1,2,12
15558.0,26,143.32999999999998,2,1,21
15559.0,62,1109.4,3,3,33
15560.0,10,153.52,1,1,11
15561.0,96,1856.54,3,3,33
15562.0,34,673.3800000000001,2,2,22
15563.0,264,2781.21,4,4,44
15564.0,4,70.74000000000001,1,1,11
15565.0,8,173.16000000000003,1,1,11
15566.0,12,227.87,1,1,11
15567.0,7,186.01,1,1,11
15568.0,53,758.29,2,2,22
15569.0,142,3586.35,3,4,34
15570.0,794,9246.99,4,4,44
15571.0,635,4051.63,4,4,44
15572.0,356,4068.67,4,4,44
15573.0,220,1207.18,4,3,43
15574.0,374,1476.7,4,3,43
15575.0,3,30.1,1,1,11
15576.0,45,940.67,2,3,23
15577.0,60,397.98,3,2,32
15578.0,13,127.1,1,1,11
15579.0,175,1267.25,4,3,43
15580.0,258,1221.95,4,3,43
15581.0,761,5797.780000000001,4,4,44
15582.0,44,682.9100000000001,2,2,22
15583.0,46,107.86,2,1,21
15584.0,226,1275.0,4,3,43
15585.0,31,455.3,2,2,22
15586.0,39,1128.66,2,3,23
15587.0,14,1522.08,1,3,13
15588.0,4,579.6,1,2,12
15589.0,30,456.58,2,2,22
15590.0,88,1466.41,3,3,33
15591.0,7,217.9,1,1,11
15592.0,24,388.58,2,2,22
15593.0,5,199.8,1,1,11
15594.0,104,1767.53,3,3,33
15595.0,4,357.59999999999997,1,2,12
15596.0,187,3023.59,4,4,44
15597.0,38,554.52,2,2,22
15598.0,38,543.02,2,2,22
15599.0,83,1250.06,3,3,33
15600.0,74,1178.71,3,3,33
15601.0,880,14919.220000000001,4,4,44
15602.0,141,2975.9700000000003,3,4,34
15603.0,5,74.73,1,1,11
15604.0,17,216.39000000000001,1,1,11
15605.0,112,1933.4,3,3,33
15606.0,159,4733.47,4,4,44
15607.0,115,1578.57,3,3,33
15608.0,105,1785.98,3,3,33
15609.0,18,270.03000000000003,1,1,11
15610.0,6,112.46000000000001,1,1,11
15611.0,100,2858.37,3,4,34
15612.0,6,195.15,1,1,11
15613.0,27,433.71999999999997,2,2,22
15614.0,85,3008.86,3,4,34
15615.0,914,21282.07,4,4,44
15616.0,13,317.11,1,1,11
15617.0,42,828.5500000000001,2,2,22
15618.0,49,747.031,2,2,22
15619.0,3,336.4,1,2,12
15620.0,136,1909.93,3,3,33
15621.0,18,1158.77,1,3,13
15622.0,462,7318.08,4,4,44
15623.0,108,2437.05,3,4,34
15624.0,34,588.13,2,2,22
15625.0,177,3203.25,4,4,44
15626.0,82,1049.37,3,3,33
15627.0,24,566.9,2,2,22
15628.0,324,5603.360000000001,4,4,44
15629.0,77,2240.9,3,4,34
15630.0,81,1475.45,3,3,33
15631.0,39,596.67,2,2,22
15632.0,177,3147.31,4,4,44
15633.0,185,4173.41,4,4,44
15634.0,34,554.65,2,2,22
15635.0,2,100.35,1,1,11
15636.0,57,1444.58,3,3,33
15637.0,41,797.59,2,2,22
15638.0,29,2137.2,2,3,23
15639.0,72,1028.33,3,3,33
15640.0,784,23835.41,4,4,44
15641.0,311,5345.55,4,4,44
15642.0,6,105.78,1,1,11
15643.0,36,647.4,2,2,22
15644.0,238,813.0,4,2,42
15645.0,69,1042.57,3,3,33
15646.0,86,952.11,3,3,33
15647.0,11,169.0,1,1,11
15648.0,28,599.9,2,2,22
15649.0,12,2170.35,1,3,13
15650.0,37,539.03,2,2,22
15651.0,60,1259.06,3,3,33
15652.0,105,1411.84,3,3,33
15653.0,6,877.44,1,3,13
15654.0,21,922.53,1,3,13
15655.0,37,511.32,2,2,22
15656.0,47,748.5,2,2,22
15657.0,1,30.0,1,1,11
15658.0,133,2270.34,3,4,34
15659.0,21,532.49,1,2,12
15660.0,165,2764.14,4,4,44
15661.0,44,1215.95,2,3,23
15662.0,12,283.73,1,1,11
15663.0,9,138.14,1,1,11
15664.0,74,1212.35,3,3,33
15665.0,288,4015.12,4,4,44
15666.0,67,632.94,3,2,32
15667.0,13,301.32000000000005,1,1,11
15668.0,1,76.32000000000001,1,1,11
15669.0,35,677.69,2,2,22
15670.0,20,315.2,1,1,11
15671.0,81,2635.4900000000002,3,4,34
15672.0,3,45.300000000000004,1,1,11
15673.0,288,6409.84,4,4,44
15674.0,374,6217.85,4,4,44
15675.0,35,542.04,2,2,22
15676.0,216,3324.09,4,4,44
15677.0,72,1305.6299999999999,3,3,33
15678.0,97,1893.89,3,3,33
15679.0,110,781.28,3,2,32
15680.0,268,4464.4800000000005,4,4,44
15681.0,103,2480.2,3,4,34
15682.0,26,316.99,2,1,21
15683.0,26,524.54,2,2,22
15684.0,14,147.79999999999998,1,1,11
15685.0,17,55.980000000000004,1,1,11
15686.0,1,90.0,1,1,11
15687.0,168,2981.5,4,4,44
15688.0,27,190.57,2,1,21
15689.0,24,521.03,2,2,22
15690.0,19,239.76,1,1,11
15691.0,15,511.8,1,2,12
15692.0,12,191.04,1,1,11
15693.0,1,37.5,1,1,11
15694.0,163,10566.46,4,4,44
15695.0,59,1131.04,3,3,33
15696.0,240,3757.4700000000003,4,4,44
15697.0,14,246.75,1,1,11
15698.0,2,46.2,1,1,11
15699.0,18,309.65,1,1,11
15700.0,89,664.03,3,2,32
15701.0,237,1542.14,4,3,43
15702.0,30,140.39,2,1,21
15703.0,5,211.5,1,1,11
15704.0,209,3744.1800000000003,4,4,44
15705.0,6,143.1,1,1,11
15706.0,59,1001.8100000000001,3,3,33
15707.0,214,945.58,4,3,43
15708.0,408,4323.9800000000005,4,4,44
15709.0,27,327.85,2,2,22
15710.0,110,898.87,3,3,33
15711.0,25,420.25,2,2,22
15712.0,167,3467.46,4,4,44
15713.0,63,985.99,3,3,33
15714.0,49,784.8100000000001,2,2,22
15715.0,38,658.02,2,2,22
15716.0,326,3056.81,4,4,44
15717.0,24,607.0,2,2,22
15718.0,18,293.79,1,1,11
15719.0,1794,10134.36,4,4,44
15720.0,155,741.92,4,2,42
15721.0,91,507.08000000000004,3,2,32
15722.0,197,5120.05,4,4,44
15723.0,129,947.65,3,3,33
15724.0,20,299.8,1,1,11
15725.0,32,415.25,2,2,22
15726.0,23,321.91,2,1,21
15727.0,694,9445.51,4,4,44
15728.0,16,409.80000000000007,1,2,12
15729.0,13,154.7,1,1,11
15730.0,115,1708.18,3,3,33
15731.0,8,125.3,1,1,11
15732.0,107,1637.52,3,3,33
15733.0,10,162.3,1,1,11
15734.0,43,2263.3,2,4,24
15735.0,19,327.68,1,2,12
15736.0,106,1717.27,3,3,33
15737.0,81,1121.21,3,3,33
15738.0,501,13342.12,4,4,44
15739.0,8,449.12,1,2,12
15740.0,9,154.88,1,1,11
15741.0,12,208.62,1,1,11
15742.0,41,156.87,2,1,21
15743.0,88,784.46,3,2,32
15744.0,3,34.8,1,1,11
15745.0,65,1071.24,3,3,33
15746.0,29,182.96,2,1,21
15747.0,221,2560.66,4,4,44
15748.0,37,614.76,2,2,22
15749.0,15,21535.9,1,4,14
15750.0,666,6692.551,4,4,44
15751.0,134,1318.84,3,3,33
15752.0,611,4199.09,4,4,44
15753.0,1,79.2,1,1,11
15754.0,135,3001.86,3,4,34
15755.0,382,5936.95,4,4,44
15756.0,192,532.96,4,2,42
15757.0,193,2940.36,4,4,44
15758.0,9,205.25,1,1,11
15759.0,20,810.98,1,2,12
15760.0,5,-5795.87,1,1,11
15761.0,5,143.05,1,1,11
15762.0,37,583.75,2,2,22
15763.0,63,1048.67,3,3,33
15764.0,259,4453.28,4,4,44
15765.0,25,370.63,2,2,22
15766.0,28,799.6600000000001,2,2,22
15767.0,9,-242.70000000000002,1,1,11
15768.0,1241,15559.460000000001,4,4,44
15769.0,243,84269.38,4,4,44
15770.0,18,321.45,1,1,11
15771.0,28,1006.54,2,3,23
15772.0,16,280.88,1,1,11
15773.0,47,774.52,2,2,22
15774.0,114,1324.2,3,3,33
15775.0,9,150.5,1,1,11
15776.0,18,241.62,1,1,11
15777.0,41,1732.16,2,3,23
15778.0,17,307.95000000000005,1,1,11
15779.0,8,124.08000000000001,1,1,11
15780.0,29,475.28000000000003,2,2,22
15781.0,21,333.56,1,2,12
15782.0,63,3985.65,3,4,34
15783.0,14,246.3,1,1,11
15784.0,43,848.33,2,3,23
15785.0,244,5825.33,4,4,44
15786.0,482,8392.85,4,4,44
15787.0,206,948.05,4,3,43
15788.0,15,215.53,1,1,11
15789.0,140,1932.01,3,3,33
15790.0,35,220.85,2,1,21
15791.0,180,3541.79,4,4,44
15792.0,57,933.84,3,3,33
15793.0,31,2382.92,2,4,24
15794.0,15,777.0,1,2,12
15795.0,131,1979.8700000000001,3,3,33
15796.0,302,5019.95,4,4,44
15797.0,12,2821.08,1,4,14
15798.0,83,1535.37,3,3,33
15799.0,155,1424.29,4,3,43
15800.0,244,1242.58,4,3,43
15801.0,69,1042.19,3,3,33
15802.0,3,-451.42,1,1,11
15803.0,51,1929.66,2,3,23
15804.0,274,3848.55,4,4,44
15805.0,558,9708.92,4,4,44
15806.0,31,784.58,2,2,22
15807.0,89,1807.57,3,3,33
15808.0,874,18248.83,4,4,44
15809.0,67,862.88,3,3,33
15810.0,193,2724.8,4,4,44
15811.0,316,3843.2200000000003,4,4,44
15812.0,126,5186.17,3,4,34
15813.0,40,1303.9099999999999,2,3,23
15814.0,100,2531.84,3,4,34
15815.0,49,2100.6,2,3,23
15816.0,12,93.3,1,1,11
15817.0,152,2766.4,4,4,44
15818.0,11,340.5,1,2,12
15819.0,264,3911.28,4,4,44
15820.0,17,206.98,1,1,11
15821.0,62,570.96,3,2,32
15822.0,72,1777.91,3,3,33
15823.0,175,3033.86,4,4,44
15824.0,26,890.94,2,3,23
15825.0,20,532.94,1,2,12
15826.0,121,2583.13,3,4,34
15827.0,267,3430.96,4,4,44
15828.0,74,1108.82,3,3,33
15829.0,51,636.14,2,2,22
15830.0,41,547.7,2,2,22
15831.0,69,747.76,3,2,32
15832.0,54,836.79,3,2,32
15833.0,5,80.4,1,1,11
15834.0,383,3600.29,4,4,44
15835.0,50,954.09,2,3,23
15836.0,12,117.47,1,1,11
15837.0,52,777.01,2,2,22
15838.0,214,73404.11,4,4,44
15839.0,65,1020.74,3,3,33
15840.0,28,345.65999999999997,2,2,22
15841.0,96,2716.5,3,4,34
15842.0,28,528.75,2,2,22
15843.0,8,118.95,1,1,11
15844.0,11,130.73999999999998,1,1,11
15845.0,185,4273.650000000001,4,4,44
15846.0,29,107.01,2,1,21
15847.0,48,822.57,2,2,22
15848.0,35,139.94,2,1,21
15849.0,1,-5876.34,1,1,11
15850.0,334,1058.72,4,3,43
15851.0,8,109.73,1,1,11
15852.0,33,257.26,2,1,21
15853.0,30,110.8,2,1,21
15854.0,258,5583.81,4,4,44
15855.0,95,1052.72,3,3,33
15856.0,1172,33817.44,4,4,44
15857.0,24,570.48,2,2,22
15858.0,485,3917.87,4,4,44
15859.0,22,438.46,2,2,22
15860.0,368,2505.21,4,4,44
15861.0,804,4217.99,4,4,44
15862.0,581,2928.29,4,4,44
15863.0,79,358.7,3,2,32
15864.0,27,2014.22,2,3,23
15865.0,127,2248.92,3,4,34
15866.0,45,230.53,2,1,21
15867.0,1068,8974.85,4,4,44
15868.0,4,94.53,1,1,11
15869.0,35,323.65999999999997,2,1,21
15870.0,147,862.61,4,3,43
15871.0,5,33.099999999999994,1,1,11
15872.0,215,795.68,4,2,42
15873.0,9,138.23999999999998,1,1,11
15874.0,370,11135.0,4,4,44
15875.0,25,111.72,2,1,21
15876.0,11,1449.14,1,3,13
15877.0,131,440.78,3,2,32
15878.0,51,330.77,2,2,22
15879.0,183,1157.3,4,3,43
15880.0,212,626.56,4,2,42
15881.0,32,438.24,2,2,22
15882.0,78,1448.91,3,3,33
15883.0,49,396.48,2,2,22
15884.0,16,243.75000000000003,1,1,11
15885.0,122,1737.57,3,3,33
15886.0,62,1052.8700000000001,3,3,33
15887.0,37,1027.15,2,3,23
15888.0,41,402.12,2,2,22
15889.0,401,1795.83,4,3,43
15890.0,10,535.65,1,2,12
15891.0,62,524.52,3,2,32
15892.0,38,128.2,2,1,21
15893.0,1,305.28000000000003,1,1,11
15894.0,79,420.29,3,2,32
15895.0,11,179.17,1,1,11
15896.0,1,-1899.67,1,1,11
15897.0,24,222.05,2,1,21
15898.0,703,5534.36,4,4,44
15899.0,8,112.5,1,1,11
15900.0,131,890.5,3,3,33
15901.0,173,684.23,4,2,42
15902.0,18,145.01,1,1,11
15903.0,119,8859.82,3,4,34
15904.0,30,164.68,2,1,21
15905.0,22,114.69,2,1,21
15906.0,207,2467.89,4,4,44
15907.0,249,967.45,4,3,43
15908.0,41,764.57,2,2,22
15909.0,7,191.94,1,1,11
15910.0,628,2681.8,4,4,44
15911.0,261,1401.55,4,3,43
15912.0,95,1074.7,3,3,33
15913.0,1,6.300000000000001,1,1,11
15914.0,13,205.99,1,1,11
15915.0,146,429.21,4,2,42
15916.0,342,3277.67,4,4,44
15917.0,155,560.63,4,2,42
15918.0,61,582.88,3,2,32
15919.0,192,910.61,4,3,43
15920.0,108,571.64,3,2,32
15921.0,83,802.11,3,2,32
15922.0,24,727.2,2,2,22
15923.0,42,254.16,2,1,21
15924.0,15,102.82,1,1,11
15925.0,12,207.15,1,1,11
15926.0,7,134.44,1,1,11
15927.0,17,123.39000000000001,1,1,11
15928.0,11,293.53,1,1,11
15929.0,1,594.0,1,2,12
15930.0,21,426.63,1,2,12
15931.0,14,239.9,1,1,11
15932.0,119,2461.85,3,4,34
15933.0,74,1107.46,3,3,33
15934.0,29,2190.66,2,4,24
15935.0,34,108.03999999999999,2,1,21
15936.0,19,282.79,1,1,11
15937.0,7,145.35000000000002,1,1,11
15938.0,39,734.8100000000001,2,2,22
15939.0,162,9047.64,4,4,44
15940.0,3,-3.552713678800501e-15,1,1,11
15941.0,10,230.6,1,1,11
15942.0,14,337.44,1,2,12
15943.0,12,271.28999999999996,1,1,11
15944.0,38,2164.24,2,3,23
15945.0,30,827.27,2,2,22
15946.0,26,2304.18,2,4,24
15947.0,29,1708.24,2,3,23
15948.0,95,1509.0900000000001,3,3,33
15949.0,19,364.72,1,2,12
15950.0,402,6938.51,4,4,44
15951.0,61,974.52,3,3,33
15952.0,91,806.57,3,2,32
15953.0,192,3524.7,4,4,44
15954.0,20,190.75,1,1,11
15955.0,368,8622.61,4,4,44
15956.0,18,617.6,1,2,12
15957.0,151,930.1,4,3,43
15958.0,74,492.99,3,2,32
15959.0,78,579.49,3,2,32
15960.0,27,394.0,2,2,22
15961.0,42,451.28999999999996,2,2,22
15962.0,58,295.83,3,1,31
15963.0,28,470.76,2,2,22
15964.0,21,272.96000000000004,1,1,11
15965.0,370,2999.34,4,4,44
15966.0,32,399.58,2,2,22
15967.0,502,3019.2,4,4,44
15968.0,85,418.05,3,2,32
15969.0,36,1043.85,2,3,23
15970.0,24,1017.3199999999999,2,3,23
15971.0,45,4930.43,2,4,24
15972.0,145,1810.27,4,3,43
15973.0,17,780.39,1,2,12
15974.0,177,3429.55,4,4,44
15975.0,24,371.01,2,2,22
15976.0,398,1746.64,4,3,43
15977.0,65,1054.73,3,3,33
15978.0,131,3272.62,3,4,34
15979.0,22,329.21999999999997,2,2,22
15980.0,119,6546.28,3,4,34
15981.0,295,9268.07,4,4,44
15982.0,45,324.51,2,1,21
15983.0,316,3958.82,4,4,44
15984.0,753,8671.12,4,4,44
15985.0,105,2610.28,3,4,34
15986.0,25,354.42,2,2,22
15987.0,196,1682.13,4,3,43
15988.0,129,770.09,3,2,32
15989.0,88,372.51,3,2,32
15990.0,180,2010.05,4,3,43
15991.0,6,150.55,1,1,11
15992.0,54,896.6,3,3,33
15993.0,560,2756.82,4,4,44
15994.0,116,1198.84,3,3,33
15995.0,111,696.19,3,2,32
15996.0,213,1671.0,4,3,43
15997.0,1,-23.4,1,1,11
15998.0,1446,8220.39,4,4,44
15999.0,1,20.4,1,1,11
16000.0,9,12393.7,1,4,14
16001.0,39,519.0600000000001,2,2,22
16002.0,42,169.21,2,1,21
16003.0,203,5613.83,4,4,44
16004.0,90,2146.39,3,3,33
16005.0,515,2403.77,4,4,44
16006.0,82,347.17,3,2,32
16007.0,666,3075.14,4,4,44
16008.0,254,5384.13,4,4,44
16009.0,90,992.71,3,3,33
16010.0,300,1722.1100000000001,4,3,43
16011.0,457,5867.01,4,4,44
16012.0,241,2989.79,4,4,44
16013.0,251,52788.92,4,4,44
16014.0,294,1121.02,4,3,43
16015.0,184,690.54,4,2,42
16016.0,387,2495.04,4,4,44
16017.0,131,1553.83,3,3,33
16018.0,56,698.13,3,2,32
16019.0,420,16640.15,4,4,44
16020.0,46,851.01,2,3,23
16021.0,145,532.25,4,2,42
16022.0,76,628.28,3,2,32
16023.0,101,719.81,3,2,32
16024.0,86,484.2,3,2,32
16025.0,28,439.65999999999997,2,2,22
16026.0,32,236.09,2,1,21
16027.0,38,1799.8400000000001,2,3,23
16028.0,5,82.2,1,1,11
16029.0,420,91800.91,4,4,44
16030.0,29,331.24,2,2,22
16031.0,100,548.94,3,2,32
16032.0,212,1970.45,4,3,43
16033.0,1419,10692.39,4,4,44
16034.0,58,925.77,3,3,33
16035.0,21,217.73,1,1,11
16036.0,140,2556.84,3,4,34
16037.0,73,1489.44,3,3,33
16038.0,28,454.33,2,2,22
16039.0,33,449.65,2,2,22
16040.0,128,2383.7000000000003,3,4,34
16041.0,6,3166.4,1,4,14
16042.0,141,2153.0,3,3,33
16043.0,73,1856.5900000000001,3,3,33
16044.0,19,340.84000000000003,1,2,12
16045.0,159,3187.03,4,4,44
16046.0,22,235.78,2,1,21
16047.0,1,107.14,1,1,11
16048.0,46,1056.53,2,3,23
16049.0,501,1899.68,4,3,43
16050.0,21,300.7,1,1,11
16051.0,12,188.44,1,1,11
16052.0,34,362.06,2,2,22
16053.0,197,3606.14,4,4,44
16054.0,127,2090.68,3,3,33
16055.0,8,134.8,1,1,11
16056.0,68,664.85,3,2,32
16057.0,265,3202.07,4,4,44
16058.0,2,62.7,1,1,11
16059.0,422,3217.77,4,4,44
16060.0,24,541.95,2,2,22
16061.0,5,44.95,1,1,11
16062.0,185,2863.45,4,4,44
16063.0,23,335.32,2,2,22
16064.0,18,111.0,1,1,11
16065.0,435,2365.62,4,4,44
16066.0,102,1521.87,3,3,33
16067.0,82,3026.19,3,4,34
16068.0,39,122.93,2,1,21
16069.0,25,457.7,2,2,22
16070.0,33,852.15,2,3,23
16071.0,73,1076.8,3,3,33
16072.0,556,4328.89,4,4,44
16073.0,2,94.35000000000001,1,1,11
16074.0,26,265.25,2,1,21
16075.0,42,726.98,2,2,22
16076.0,131,2173.53,3,3,33
16077.0,9,599.9999999999998,1,2,12
16078.0,39,362.99,2,2,22
16079.0,21,1352.0,1,3,13
16080.0,33,472.90000000000003,2,2,22
16081.0,399,4460.18,4,4,44
16082.0,16,106.75,1,1,11
16083.0,71,2351.42,3,4,34
16084.0,38,436.18,2,2,22
16085.0,378,2337.73,4,4,44
16086.0,138,2862.91,3,4,34
16087.0,10,1739.92,1,3,13
16088.0,6,1437.43,1,3,13
16089.0,50,271.44,2,1,21
16090.0,20,205.91,1,1,11
16091.0,18,315.06,1,1,11
16092.0,94,1515.49,3,3,33
16093.0,1,17.0,1,1,11
16094.0,211,3599.16,4,4,44
16095.0,30,447.05,2,2,22
16096.0,66,1584.97,3,3,33
16097.0,10,185.04999999999998,1,1,11
16098.0,163,4448.1,4,4,44
16099.0,70,1568.25,3,3,33
16100.0,37,582.64,2,2,22
16101.0,200,3167.42,4,4,44
16102.0,57,1842.14,3,3,33
16103.0,207,6002.76,4,4,44
16104.0,242,2515.36,4,4,44
16105.0,110,2386.19,3,4,34
16106.0,6,108.38,1,1,11
16107.0,31,3204.1600000000003,2,4,24
16108.0,143,2171.93,3,3,33
16109.0,32,923.5799999999999,2,3,23
16110.0,449,1819.27,4,3,43
16111.0,75,562.48,3,2,32
16112.0,16,195.74,1,1,11
16113.0,30,161.38,2,1,21
16114.0,8,135.75000000000003,1,1,11
16115.0,428,2575.14,4,4,44
16116.0,35,592.88,2,2,22
16117.0,90,650.05,3,2,32
16118.0,47,4255.43,2,4,24
16119.0,54,1720.81,3,3,33
16120.0,97,3041.91,3,4,34
16121.0,360,1457.19,4,3,43
16122.0,64,1001.34,3,3,33
16123.0,16,307.78000000000003,1,1,11
16124.0,88,1709.39,3,3,33
16125.0,301,4587.65,4,4,44
16126.0,384,14646.800000000001,4,4,44
16127.0,75,801.3100000000001,3,2,32
16128.0,187,3748.4,4,4,44
16129.0,96,1396.05,3,3,33
16130.0,55,987.48,3,3,33
16131.0,225,9866.27,4,4,44
16132.0,17,664.1999999999999,1,2,12
16133.0,584,22228.88,4,4,44
16134.0,120,2119.9900000000002,3,3,33
16135.0,39,819.45,2,2,22
16136.0,48,921.08,2,3,23
16137.0,28,422.7,2,2,22
16138.0,39,894.45,2,3,23
16139.0,57,1111.15,3,3,33
16140.0,73,1536.19,3,3,33
16141.0,50,955.94,2,3,23
16142.0,37,535.34,2,2,22
16143.0,244,4866.88,4,4,44
16144.0,1,175.2,1,1,11
16145.0,418,6693.6,4,4,44
16146.0,41,946.38,2,3,23
16147.0,140,2367.02,3,4,34
16148.0,12,370.37,1,2,12
16149.0,30,422.21999999999997,2,2,22
16150.0,273,4154.69,4,4,44
16151.0,1,-4217.59,1,1,11
16152.0,29,1829.04,2,3,23
16153.0,229,5037.51,4,4,44
16154.0,1,-10.5,1,1,11
16155.0,50,781.05,2,2,22
16156.0,280,5933.59,4,4,44
16157.0,19,644.24,1,2,12
16158.0,36,611.32,2,2,22
16159.0,53,1230.29,2,3,23
16160.0,22,1009.4499999999999,2,3,23
16161.0,1202,12448.960000000001,4,4,44
16162.0,2,37.4,1,1,11
16163.0,85,2263.63,3,4,34
16164.0,35,802.53,2,2,22
16165.0,1,79.9,1,1,11
16166.0,26,327.48,2,2,22
16167.0,71,1149.87,3,3,33
16168.0,322,10539.08,4,4,44
16169.0,85,1822.97,3,3,33
16170.0,452,6813.67,4,4,44
16171.0,3,73.19999999999999,1,1,11
16172.0,113,1884.55,3,3,33
16173.0,87,1406.57,3,3,33
16174.0,65,2246.75,3,4,34
16175.0,98,1836.44,3,3,33
16176.0,81,1964.04,3,3,33
16177.0,128,2141.61,3,3,33
16178.0,25,612.6,2,2,22
16179.0,11,215.83,1,1,11
16180.0,347,16170.27,4,4,44
16181.0,11,305.54,1,1,11
16182.0,51,9971.65,2,4,24
16183.0,41,1077.81,2,3,23
16184.0,46,1155.54,2,3,23
16185.0,40,644.72,2,2,22
16186.0,532,8983.91,4,4,44
16187.0,297,6841.24,4,4,44
16188.0,75,1077.71,3,3,33
16189.0,11,215.48,1,1,11
16190.0,119,2723.55,3,4,34
16191.0,256,15162.12,4,4,44
16192.0,11,351.3,1,2,12
16193.0,38,630.4300000000001,2,2,22
16194.0,8,308.6,1,1,11
16195.0,16,323.25,1,1,11
16196.0,4,93.3,1,1,11
16197.0,93,2016.71,3,3,33
16198.0,33,1030.0410000000002,2,3,23
16199.0,10,942.75,1,3,13
16200.0,628,5629.95,4,4,44
16201.0,128,2070.17,3,3,33
16202.0,126,2467.04,3,4,34
16203.0,78,1110.79,3,3,33
16204.0,111,939.24,3,3,33
16205.0,200,1830.61,4,3,43
16206.0,245,2597.37,4,4,44
16207.0,19,394.38,1,2,12
16208.0,253,3440.4500000000003,4,4,44
16209.0,67,4146.78,3,4,34
16210.0,284,38304.06,4,4,44
16211.0,37,1086.34,2,3,23
16212.0,80,1284.56,3,3,33
16213.0,6,159.0,1,1,11
16214.0,98,2038.25,3,3,33
16215.0,14,242.35,1,1,11
16216.0,37,914.9300000000001,2,3,23
16217.0,19,259.39000000000004,1,1,11
16218.0,186,4343.6,4,4,44
16219.0,1,40.8,1,1,11
16220.0,1,-10.17,1,1,11
16221.0,264,2229.0099999999998,4,4,44
16222.0,160,1345.22,4,3,43
16223.0,126,1102.3500000000001,3,3,33
16224.0,116,1616.54,3,3,33
16225.0,307,2821.91,4,4,44
16226.0,31,672.17,2,2,22
16227.0,41,948.82,2,3,23
16228.0,56,886.16,3,3,33
16229.0,180,2835.36,4,4,44
16230.0,35,542.03,2,2,22
16231.0,101,1078.22,3,3,33
