customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score,Segment
12890.0,139,717.27,3,2,32,Regular Customer
12891.0,12,819.5,1,2,12,Low Value Customer
12892.0,18,263.38,1,1,11,Low Value Customer
12893.0,34,188.14,2,1,21,Low Value Customer
12894.0,21,157.35,1,1,11,Low Value Customer
12895.0,24,347.3,2,2,22,Low Value Customer
12896.0,1,-29.75,1,1,11,Low Value Customer
12897.0,14,514.25,1,2,12,Low Value Customer
12898.0,32,310.96,2,1,21,Low Value Customer
12899.0,17,366.4,1,2,12,Low Value Customer
12900.0,13,340.33000000000004,1,2,12,Low Value Customer
12901.0,125,16293.1,3,4,34,Loyal Customer
12902.0,10,138.68,1,1,11,Low Value Customer
12903.0,41,833.5300000000001,2,2,22,Low Value Customer
12904.0,72,509.58,3,2,32,Regular Customer
12905.0,55,1011.82,3,3,33,Loyal Customer
12906.0,63,2919.81,3,4,34,Loyal Customer
12907.0,29,440.36,2,2,22,Low Value Customer
12908.0,7,1272.0,1,3,13,Low Value Customer
12909.0,168,3034.77,4,4,44,VIP Customer
12910.0,138,5747.02,3,4,34,Loyal Customer
12911.0,248,1680.47,4,3,43,Loyal Customer
12912.0,24,1662.3,2,3,23,Regular Customer
12913.0,96,6700.86,3,4,34,Loyal Customer
12914.0,9,223.98,1,1,11,Low Value Customer
12915.0,81,1084.85,3,3,33,Loyal Customer
12916.0,186,4630.22,4,4,44,VIP Customer
12917.0,53,4329.5,2,4,24,Regular Customer
12918.0,3,-10953.5,1,1,11,Low Value Customer
12919.0,52,1301.44,2,3,23,Regular Customer
12920.0,60,488.09000000000003,3,2,32,Regular Customer
12921.0,1612,34639.45,4,4,44,VIP Customer
12922.0,28,405.38,2,2,22,Low Value Customer
12923.0,62,789.87,3,2,32,Regular Customer
12924.0,76,2423.15,3,4,34,Loyal Customer
12925.0,50,729.33,2,2,22,Low Value Customer
12926.0,274,1548.46,4,3,43,Loyal Customer
12927.0,11,197.31,1,1,11,Low Value Customer
12928.0,179,4304.89,4,4,44,VIP Customer
12929.0,9,105.1,1,1,11,Low Value Customer
12930.0,27,409.90000000000003,2,2,22,Low Value Customer
12931.0,282,71299.67,4,4,44,VIP Customer
12932.0,95,1698.56,3,3,33,Loyal Customer
12933.0,300,1627.28,4,3,43,Loyal Customer
12934.0,2,181.65,1,1,11,Low Value Customer
12935.0,260,4182.01,4,4,44,VIP Customer
12936.0,63,1012.9,3,3,33,Loyal Customer
12937.0,217,3097.61,4,4,44,VIP Customer
12938.0,9,114.14,1,1,11,Low Value Customer
12939.0,86,25264.8,3,4,34,Loyal Customer
12940.0,103,876.29,3,3,33,Loyal Customer
12941.0,27,377.49,2,2,22,Low Value Customer
12942.0,91,942.65,3,3,33,Loyal Customer
12943.0,27,489.0,2,2,22,Low Value Customer
12944.0,30,604.51,2,2,22,Low Value Customer
12945.0,51,900.11,2,3,23,Regular Customer
12946.0,20,324.45,1,1,11,Low Value Customer
12947.0,120,1711.33,3,3,33,Loyal Customer
12948.0,127,2306.18,3,4,34,Loyal Customer
12949.0,725,15391.0,4,4,44,VIP Customer
12950.0,23,1843.0,2,3,23,Regular Customer
12951.0,201,3164.42,4,4,44,VIP Customer
12952.0,80,1382.84,3,3,33,Loyal Customer
12953.0,48,828.8100000000001,2,2,22,Low Value Customer
12954.0,10,162.45,1,1,11,Low Value Customer
12955.0,183,4734.26,4,4,44,VIP Customer
12956.0,42,521.89,2,2,22,Low Value Customer
12957.0,500,8628.42,4,4,44,VIP Customer
12958.0,57,539.49,3,2,32,Regular Customer
12959.0,9,133.35,1,1,11,Low Value Customer
12960.0,70,1322.0700000000002,3,3,33,Loyal Customer
12961.0,40,211.99,2,1,21,Low Value Customer
12962.0,16,266.39,1,1,11,Low Value Customer
12963.0,197,3512.79,4,4,44,VIP Customer
12964.0,26,132.24,2,1,21,Low Value Customer
12965.0,109,771.91,3,2,32,Regular Customer
12966.0,10,160.18,1,1,11,Low Value Customer
12967.0,94,3840.77,3,4,34,Loyal Customer
12968.0,5,135.95,1,1,11,Low Value Customer
12969.0,5,122.45,1,1,11,Low Value Customer
12970.0,383,1524.97,4,3,43,Loyal Customer
12971.0,429,15482.74,4,4,44,VIP Customer
12972.0,85,1115.95,3,3,33,Loyal Customer
12973.0,6,385.55,1,2,12,Low Value Customer
12974.0,32,408.95,2,2,22,Low Value Customer
12975.0,118,1993.99,3,3,33,Loyal Customer
12976.0,154,3156.38,4,4,44,VIP Customer
12977.0,59,517.63,3,2,32,Regular Customer
12978.0,164,2496.07,4,4,44,VIP Customer
12979.0,57,479.54,3,2,32,Regular Customer
12980.0,59,15909.390000000001,3,4,34,Loyal Customer
12981.0,20,372.21999999999997,1,2,12,Low Value Customer
12982.0,214,2562.12,4,4,44,VIP Customer
12983.0,30,490.08,2,2,22,Low Value Customer
12984.0,4,97.5,1,1,11,Low Value Customer
12985.0,78,1215.6200000000001,3,3,33,Loyal Customer
12986.0,142,1991.5900000000001,3,3,33,Loyal Customer
12987.0,68,1298.51,3,3,33,Loyal Customer
12988.0,92,535.32,3,2,32,Regular Customer
12989.0,105,12846.8,3,4,34,Loyal Customer
12990.0,27,955.5,2,3,23,Regular Customer
12991.0,45,764.82,2,2,22,Low Value Customer
12992.0,6,93.35,1,1,11,Low Value Customer
12993.0,82,1191.26,3,3,33,Loyal Customer
12994.0,73,902.22,3,3,33,Loyal Customer
12995.0,5,200.72,1,1,11,Low Value Customer
12996.0,22,355.5,2,2,22,Low Value Customer
12997.0,121,2065.11,3,3,33,Loyal Customer
12998.0,61,897.38,3,3,33,Loyal Customer
12999.0,28,455.88,2,2,22,Low Value Customer
13000.0,65,965.0,3,3,33,Loyal Customer
13001.0,1031,24136.05,4,4,44,VIP Customer
13002.0,23,414.13,2,2,22,Low Value Customer
13003.0,6,149.05,1,1,11,Low Value Customer
13004.0,857,11143.99,4,4,44,VIP Customer
13005.0,60,935.03,3,3,33,Loyal Customer
13006.0,4,81.57,1,1,11,Low Value Customer
13007.0,11,175.25,1,1,11,Low Value Customer
13008.0,39,543.28,2,2,22,Low Value Customer
13009.0,4,234.0,1,1,11,Low Value Customer
13010.0,12,330.12,1,2,12,Low Value Customer
13011.0,6,101.10000000000001,1,1,11,Low Value Customer
13012.0,175,2591.1800000000003,4,4,44,VIP Customer
13013.0,557,12601.82,4,4,44,VIP Customer
13014.0,242,5220.83,4,4,44,VIP Customer
13015.0,359,6465.72,4,4,44,VIP Customer
13016.0,47,789.89,2,2,22,Low Value Customer
13017.0,1,204.0,1,1,11,Low Value Customer
13018.0,606,9742.81,4,4,44,VIP Customer
13019.0,57,1212.95,3,3,33,Loyal Customer
13020.0,42,606.96,2,2,22,Low Value Customer
13021.0,266,4786.38,4,4,44,VIP Customer
13022.0,5,65.3,1,1,11,Low Value Customer
13023.0,76,1449.03,3,3,33,Loyal Customer
13024.0,34,535.42,2,2,22,Low Value Customer
13025.0,13,323.39,1,1,11,Low Value Customer
13026.0,86,1690.1200000000001,3,3,33,Loyal Customer
13027.0,90,17148.0,3,4,34,Loyal Customer
13028.0,47,659.68,2,2,22,Low Value Customer
13029.0,17,1927.3,1,3,13,Low Value Customer
13030.0,159,1227.22,4,3,43,Loyal Customer
13031.0,435,3419.27,4,4,44,VIP Customer
13032.0,219,2817.59,4,4,44,VIP Customer
13033.0,13,220.55,1,1,11,Low Value Customer
13034.0,55,922.68,3,3,33,Loyal Customer
13035.0,45,1328.95,2,3,23,Regular Customer
13036.0,6,307.1,1,1,11,Low Value Customer
13037.0,241,3842.55,4,4,44,VIP Customer
13038.0,28,908.46,2,3,23,Regular Customer
13039.0,55,1010.73,3,3,33,Loyal Customer
13040.0,43,676.99,2,2,22,Low Value Customer
13041.0,35,799.13,2,2,22,Low Value Customer
13042.0,200,1522.79,4,3,43,Loyal Customer
13043.0,14,471.57,1,2,12,Low Value Customer
13044.0,421,4824.2,4,4,44,VIP Customer
13045.0,45,808.9200000000001,2,2,22,Low Value Customer
13046.0,56,949.25,3,3,33,Loyal Customer
13047.0,442,8466.72,4,4,44,VIP Customer
13048.0,273,4035.16,4,4,44,VIP Customer
13049.0,28,1384.14,2,3,23,Regular Customer
13050.0,1047,11822.44,4,4,44,VIP Customer
13051.0,4,155.8,1,1,11,Low Value Customer
13052.0,253,3168.53,4,4,44,VIP Customer
13053.0,17,127.65,1,1,11,Low Value Customer
13054.0,1,-14.0,1,1,11,Low Value Customer
13055.0,158,2292.51,4,4,44,VIP Customer
13056.0,19,209.48,1,1,11,Low Value Customer
13057.0,43,540.74,2,2,22,Low Value Customer
13058.0,8,271.40000000000003,1,1,11,Low Value Customer
13059.0,205,2272.62,4,4,44,VIP Customer
13060.0,15,307.53000000000003,1,1,11,Low Value Customer
13061.0,10,248.61,1,1,11,Low Value Customer
13062.0,11,346.98,1,2,12,Low Value Customer
13063.0,12,188.4,1,1,11,Low Value Customer
13064.0,94,1680.74,3,3,33,Loyal Customer
13065.0,77,1255.96,3,3,33,Loyal Customer
13066.0,49,430.9,2,2,22,Low Value Customer
13067.0,32,508.51,2,2,22,Low Value Customer
13068.0,2,344.0,1,2,12,Low Value Customer
13069.0,1163,8747.47,4,4,44,VIP Customer
13070.0,35,743.9,2,2,22,Low Value Customer
13071.0,12,129.22,1,1,11,Low Value Customer
13072.0,7,177.15,1,1,11,Low Value Customer
13073.0,27,418.08,2,2,22,Low Value Customer
13074.0,30,1362.8400000000001,2,3,23,Regular Customer
13075.0,22,919.61,2,3,23,Regular Customer
13076.0,9,135.4,1,1,11,Low Value Customer
13077.0,354,3040.17,4,4,44,VIP Customer
13078.0,855,28883.83,4,4,44,VIP Customer
13079.0,17,419.18,1,2,12,Low Value Customer
13080.0,20,260.83,1,1,11,Low Value Customer
13081.0,2430,58328.15,4,4,44,VIP Customer
13082.0,134,7268.92,3,4,34,Loyal Customer
13083.0,22,395.43,2,2,22,Low Value Customer
13084.0,4,116.44999999999999,1,1,11,Low Value Customer
13085.0,92,1459.46,3,3,33,Loyal Customer
13086.0,47,439.33000000000004,2,2,22,Low Value Customer
13087.0,15,313.64,1,1,11,Low Value Customer
13088.0,20,236.11,1,1,11,Low Value Customer
13089.0,3438,113214.19,4,4,44,VIP Customer
13090.0,291,13771.28,4,4,44,VIP Customer
13091.0,122,-130.21999999999997,3,1,31,Low Value Customer
13092.0,115,2007.33,3,3,33,Loyal Customer
13093.0,1111,54073.73,4,4,44,VIP Customer
13094.0,38,2214.6600000000003,2,4,24,Regular Customer
13095.0,6,74.39999999999999,1,1,11,Low Value Customer
13096.0,1,419.7000000000001,1,2,12,Low Value Customer
13097.0,1042,12861.73,4,4,44,VIP Customer
13098.0,605,28658.88,4,4,44,VIP Customer
13099.0,1,207.36,1,1,11,Low Value Customer
13100.0,1,-1598.67,1,1,11,Low Value Customer
13101.0,51,695.4,2,2,22,Low Value Customer
13102.0,502,11440.12,4,4,44,VIP Customer
13103.0,33,709.64,2,2,22,Low Value Customer
13104.0,30,1709.1,2,3,23,Regular Customer
13105.0,1,72.0,1,1,11,Low Value Customer
13106.0,17,586.46,1,2,12,Low Value Customer
13107.0,189,5109.62,4,4,44,VIP Customer
13108.0,45,1098.52,2,3,23,Regular Customer
13109.0,74,1107.58,3,3,33,Loyal Customer
13110.0,254,2896.17,4,4,44,VIP Customer
13111.0,12,321.88000000000005,1,1,11,Low Value Customer
13112.0,5,-5.440000000000004,1,1,11,Low Value Customer
13113.0,498,16600.25,4,4,44,VIP Customer
13114.0,16,234.38,1,1,11,Low Value Customer
13115.0,331,5374.45,4,4,44,VIP Customer
13116.0,31,485.19,2,2,22,Low Value Customer
13117.0,189,2642.11,4,4,44,VIP Customer
13118.0,152,2334.1,4,4,44,VIP Customer
13119.0,11,134.9,1,1,11,Low Value Customer
13120.0,1,30.6,1,1,11,Low Value Customer
13121.0,53,254.73,2,1,21,Low Value Customer
13122.0,55,922.39,3,3,33,Loyal Customer
13123.0,45,506.75,2,2,22,Low Value Customer
13124.0,298,4782.45,4,4,44,VIP Customer
13125.0,21,158.57,1,1,11,Low Value Customer
13126.0,260,3902.47,4,4,44,VIP Customer
13127.0,15,259.17,1,1,11,Low Value Customer
13128.0,1,263.5,1,1,11,Low Value Customer
13129.0,11,233.25,1,1,11,Low Value Customer
13130.0,2,64.0,1,1,11,Low Value Customer
13131.0,151,3279.77,4,4,44,VIP Customer
13132.0,3,77.3,1,1,11,Low Value Customer
13133.0,12,200.45,1,1,11,Low Value Customer
13134.0,128,2422.28,3,4,34,Loyal Customer
13135.0,18,3371.45,1,4,14,Low Value Customer
13136.0,345,6077.8,4,4,44,VIP Customer
13137.0,1442,7667.37,4,4,44,VIP Customer
13138.0,100,1454.49,3,3,33,Loyal Customer
13139.0,269,8193.83,4,4,44,VIP Customer
13140.0,122,1215.68,3,3,33,Loyal Customer
13141.0,431,7536.63,4,4,44,VIP Customer
13142.0,23,307.09000000000003,2,1,21,Low Value Customer
13143.0,24,399.2,2,2,22,Low Value Customer
13144.0,6,135.35,1,1,11,Low Value Customer
13145.0,11,1419.77,1,3,13,Low Value Customer
13146.0,17,228.91,1,1,11,Low Value Customer
13147.0,4,712.8,1,2,12,Low Value Customer
13148.0,841,8123.6,4,4,44,VIP Customer
13149.0,86,1676.06,3,3,33,Loyal Customer
13150.0,9,435.02,1,2,12,Low Value Customer
13151.0,182,2511.69,4,4,44,VIP Customer
13152.0,138,2114.98,3,3,33,Loyal Customer
13153.0,15,486.22,1,2,12,Low Value Customer
13154.0,97,997.43,3,3,33,Loyal Customer
13155.0,164,1750.18,4,3,43,Loyal Customer
13156.0,104,1586.54,3,3,33,Loyal Customer
13157.0,253,5667.71,4,4,44,VIP Customer
13158.0,100,1508.18,3,3,33,Loyal Customer
13159.0,122,1379.75,3,3,33,Loyal Customer
13160.0,4,91.8,1,1,11,Low Value Customer
13161.0,34,478.88,2,2,22,Low Value Customer
13162.0,243,9116.94,4,4,44,VIP Customer
13163.0,4,0.0,1,1,11,Low Value Customer
13164.0,12,297.46000000000004,1,1,11,Low Value Customer
13165.0,49,1451.1599999999999,2,3,23,Regular Customer
13166.0,70,881.68,3,3,33,Loyal Customer
13167.0,81,1125.15,3,3,33,Loyal Customer
13168.0,182,1866.26,4,3,43,Loyal Customer
13169.0,18,840.08,1,2,12,Low Value Customer
13170.0,32,116.00999999999999,2,1,21,Low Value Customer
13171.0,48,426.81,2,2,22,Low Value Customer
13172.0,1,69.6,1,1,11,Low Value Customer
13173.0,252,2620.5,4,4,44,VIP Customer
13174.0,1132,9494.84,4,4,44,VIP Customer
13175.0,51,793.1,2,2,22,Low Value Customer
13176.0,72,492.84,3,2,32,Regular Customer
13177.0,30,512.2,2,2,22,Low Value Customer
13178.0,696,13997.89,4,4,44,VIP Customer
13179.0,34,572.3100000000001,2,2,22,Low Value Customer
13180.0,4,86.10000000000001,1,1,11,Low Value Customer
13181.0,19,359.69,1,2,12,Low Value Customer
13182.0,11,121.18,1,1,11,Low Value Customer
13183.0,161,7010.88,4,4,44,VIP Customer
13184.0,183,1648.79,4,3,43,Loyal Customer
13185.0,1,71.4,1,1,11,Low Value Customer
13186.0,84,1539.69,3,3,33,Loyal Customer
13187.0,65,348.31,3,2,32,Regular Customer
13188.0,2,114.6,1,1,11,Low Value Customer
13189.0,29,260.68,2,1,21,Low Value Customer
13190.0,18,518.76,1,2,12,Low Value Customer
13191.0,59,164.69,3,1,31,Low Value Customer
13192.0,165,2544.53,4,4,44,VIP Customer
13193.0,29,117.88,2,1,21,Low Value Customer
13194.0,10,472.78,1,2,12,Low Value Customer
13195.0,52,172.38,2,1,21,Low Value Customer
13196.0,190,3059.64,4,4,44,VIP Customer
13197.0,19,373.01000000000005,1,2,12,Low Value Customer
13198.0,322,4912.28,4,4,44,VIP Customer
13199.0,209,16404.98,4,4,44,VIP Customer
13200.0,46,870.09,2,3,23,Regular Customer
13201.0,88,1240.61,3,3,33,Loyal Customer
13202.0,70,1571.3500000000001,3,3,33,Loyal Customer
13203.0,170,2630.55,4,4,44,VIP Customer
13204.0,57,966.6600000000001,3,3,33,Loyal Customer
13205.0,1,2803.2,1,4,14,Low Value Customer
13206.0,584,8280.13,4,4,44,VIP Customer
13207.0,13,535.86,1,2,12,Low Value Customer
13208.0,255,1970.5,4,3,43,Loyal Customer
13209.0,374,8438.06,4,4,44,VIP Customer
13210.0,22,353.48,2,2,22,Low Value Customer
13211.0,209,2706.87,4,4,44,VIP Customer
13212.0,143,780.58,3,2,32,Regular Customer
13213.0,209,3834.62,4,4,44,VIP Customer
13214.0,229,3264.23,4,4,44,VIP Customer
13215.0,1,81.6,1,1,11,Low Value Customer
13216.0,5,333.74,1,2,12,Low Value Customer
13217.0,8,266.12,1,1,11,Low Value Customer
13218.0,5,62.64,1,1,11,Low Value Customer
13219.0,11,76.23,1,1,11,Low Value Customer
13220.0,53,1336.0900000000001,2,3,23,Regular Customer
13221.0,66,847.41,3,3,33,Loyal Customer
13222.0,1,88.5,1,1,11,Low Value Customer
13223.0,13,969.12,1,3,13,Low Value Customer
13224.0,109,2150.85,3,3,33,Loyal Customer
13225.0,127,15879.27,3,4,34,Loyal Customer
13226.0,28,312.46,2,1,21,Low Value Customer
13227.0,9,257.7,1,1,11,Low Value Customer
13228.0,2,358.0,1,2,12,Low Value Customer
13229.0,10,160.95,1,1,11,Low Value Customer
13230.0,1340,6317.22,4,4,44,VIP Customer
13231.0,1,-355.2,1,1,11,Low Value Customer
13232.0,207,1357.6,4,3,43,Loyal Customer
13233.0,76,1176.46,3,3,33,Loyal Customer
13234.0,63,356.95,3,2,32,Regular Customer
13235.0,59,101.17000000000007,3,1,31,Low Value Customer
13236.0,39,727.27,2,2,22,Low Value Customer
13237.0,24,643.0,2,2,22,Low Value Customer
13238.0,48,986.73,2,3,23,Regular Customer
13239.0,95,1579.84,3,3,33,Loyal Customer
13240.0,232,1661.17,4,3,43,Loyal Customer
13241.0,42,115.58,2,1,21,Low Value Customer
13242.0,35,699.4,2,2,22,Low Value Customer
13243.0,220,1278.04,4,3,43,Loyal Customer
13244.0,27,121.74000000000001,2,1,21,Low Value Customer
13245.0,45,989.22,2,3,23,Regular Customer
13246.0,385,3277.68,4,4,44,VIP Customer
13247.0,25,501.12,2,2,22,Low Value Customer
13248.0,26,465.68,2,2,22,Low Value Customer
13249.0,35,1608.9299999999998,2,3,23,Regular Customer
13250.0,21,248.54,1,1,11,Low Value Customer
13251.0,25,252.68,2,1,21,Low Value Customer
13252.0,22,341.3,2,2,22,Low Value Customer
13253.0,75,2951.11,3,4,34,Loyal Customer
13254.0,4,51.41,1,1,11,Low Value Customer
13255.0,33,895.61,2,3,23,Regular Customer
13256.0,1,0.0,1,1,11,Low Value Customer
13257.0,9,117.95,1,1,11,Low Value Customer
13258.0,46,1035.18,2,3,23,Regular Customer
13259.0,324,1433.38,4,3,43,Loyal Customer
13260.0,8,557.62,1,2,12,Low Value Customer
13261.0,9,944.1,1,3,13,Low Value Customer
13262.0,50,573.45,2,2,22,Low Value Customer
13263.0,1920,8704.69,4,4,44,VIP Customer
13264.0,38,722.5600000000001,2,2,22,Low Value Customer
13265.0,91,2107.66,3,3,33,Loyal Customer
13266.0,327,5965.3,4,4,44,VIP Customer
13267.0,453,9512.210000000001,4,4,44,VIP Customer
13268.0,447,3167.64,4,4,44,VIP Customer
13269.0,503,8861.39,4,4,44,VIP Customer
13270.0,2,1180.0,1,3,13,Low Value Customer
13271.0,101,178.26,3,1,31,Low Value Customer
13272.0,15,276.56,1,1,11,Low Value Customer
13273.0,16,138.98,1,1,11,Low Value Customer
13274.0,19,360.85,1,2,12,Low Value Customer
13275.0,50,241.66,2,1,21,Low Value Customer
13276.0,251,1918.56,4,3,43,Loyal Customer
13277.0,23,523.3,2,2,22,Low Value Customer
13278.0,109,1428.2,3,3,33,Loyal Customer
13279.0,11,126.30000000000001,1,1,11,Low Value Customer
13280.0,211,2297.13,4,4,44,VIP Customer
13281.0,26,306.45,2,1,21,Low Value Customer
13282.0,54,1228.89,3,3,33,Loyal Customer
13283.0,20,373.36,1,2,12,Low Value Customer
13284.0,14,196.15,1,1,11,Low Value Customer
13285.0,231,3364.59,4,4,44,VIP Customer
13286.0,49,734.91,2,2,22,Low Value Customer
13287.0,74,519.67,3,2,32,Regular Customer
13288.0,12,892.16,1,3,13,Low Value Customer
13289.0,16,307.95,1,1,11,Low Value Customer
13290.0,3,-208.63,1,1,11,Low Value Customer
13291.0,328,3320.84,4,4,44,VIP Customer
13292.0,60,987.79,3,3,33,Loyal Customer
13293.0,73,1180.34,3,3,33,Loyal Customer
13294.0,102,1689.53,3,3,33,Loyal Customer
13295.0,76,1058.02,3,3,33,Loyal Customer
13296.0,53,792.51,2,2,22,Low Value Customer
13297.0,124,4352.67,3,4,34,Loyal Customer
13298.0,2,360.0,1,2,12,Low Value Customer
13299.0,66,1173.3,3,3,33,Loyal Customer
13300.0,58,1267.21,3,3,33,Loyal Customer
13301.0,81,618.09,3,2,32,Regular Customer
13302.0,3,159.2,1,1,11,Low Value Customer
13303.0,4,61.72,1,1,11,Low Value Customer
13304.0,87,1120.79,3,3,33,Loyal Customer
13305.0,206,3754.71,4,4,44,VIP Customer
13306.0,4,53.65,1,1,11,Low Value Customer
13307.0,15,273.34,1,1,11,Low Value Customer
13308.0,74,1652.47,3,3,33,Loyal Customer
13309.0,130,1706.3700000000001,3,3,33,Loyal Customer
13310.0,100,1492.8,3,3,33,Loyal Customer
13311.0,26,598.57,2,2,22,Low Value Customer
13312.0,5,124.75,1,1,11,Low Value Customer
13313.0,191,3423.27,4,4,44,VIP Customer
13314.0,75,578.66,3,2,32,Regular Customer
13315.0,22,310.26000000000005,2,1,21,Low Value Customer
13316.0,177,12906.93,4,4,44,VIP Customer
13317.0,381,6068.531,4,4,44,VIP Customer
13318.0,20,640.76,1,2,12,Low Value Customer
13319.0,998,21706.09,4,4,44,VIP Customer
13320.0,155,2160.95,4,3,43,Loyal Customer
13321.0,11,567.36,1,2,12,Low Value Customer
13322.0,25,199.48000000000002,2,1,21,Low Value Customer
13323.0,21,787.85,1,2,12,Low Value Customer
13324.0,139,10421.37,3,4,34,Loyal Customer
13325.0,12,675.3,1,2,12,Low Value Customer
13326.0,13,281.76,1,1,11,Low Value Customer
13327.0,346,9741.03,4,4,44,VIP Customer
13328.0,17,1308.48,1,3,13,Low Value Customer
13329.0,132,4977.0199999999995,3,4,34,Loyal Customer
13330.0,118,2806.18,3,4,34,Loyal Customer
13331.0,12,262.4,1,1,11,Low Value Customer
13332.0,21,350.90000000000003,1,2,12,Low Value Customer
13333.0,55,1015.74,3,3,33,Loyal Customer
13334.0,481,6257.0,4,4,44,VIP Customer
13335.0,1,-955.06,1,1,11,Low Value Customer
13336.0,51,795.12,2,2,22,Low Value Customer
13337.0,90,1548.55,3,3,33,Loyal Customer
13338.0,146,2223.62,4,4,44,VIP Customer
13339.0,54,860.12,3,3,33,Loyal Customer
13340.0,215,22100.56,4,4,44,VIP Customer
13341.0,42,775.85,2,2,22,Low Value Customer
13342.0,2,-14.100000000000001,1,1,11,Low Value Customer
13343.0,22,303.93,2,1,21,Low Value Customer
13344.0,119,2543.7200000000003,3,4,34,Loyal Customer
13345.0,22,377.6,2,2,22,Low Value Customer
13346.0,6,299.4,1,1,11,Low Value Customer
13347.0,8,341.36,1,2,12,Low Value Customer
13348.0,14,233.76000000000002,1,1,11,Low Value Customer
13349.0,16,247.32,1,1,11,Low Value Customer
13350.0,43,910.72,2,3,23,Regular Customer
13351.0,16,373.94,1,2,12,Low Value Customer
13352.0,27,389.28000000000003,2,2,22,Low Value Customer
13353.0,3,-28.849999999999998,1,1,11,Low Value Customer
13354.0,51,743.53,2,2,22,Low Value Customer
13355.0,32,674.7,2,2,22,Low Value Customer
13356.0,42,768.24,2,2,22,Low Value Customer
13357.0,399,3838.36,4,4,44,VIP Customer
13358.0,29,439.03000000000003,2,2,22,Low Value Customer
13359.0,61,1001.96,3,3,33,Loyal Customer
13360.0,73,1464.1,3,3,33,Loyal Customer
